functionType,L2 DCM,L1 DCM,MatrixSize,BlockSize,NumThreads,Real Time
Parallelized Normal Mult,104405,30845413,600,-1,8,0.03765
Parallelized Normal Mult,96457,30829806,600,-1,8,0.0364875
Parallelized Normal Mult,1496617,30920126,600,-1,8,0.0456662
Parallelized Normal Mult,2809081,30920271,600,-1,8,0.0439871
Parallelized Normal Mult,101278,30826270,600,-1,8,0.0411782
Parallelized Normal Mult,99734,30829534,600,-1,8,0.0430185
Parallelized Normal Mult,100973,30831991,600,-1,8,0.0336422
Parallelized Normal Mult,106309,30833614,600,-1,8,0.0333585
Parallelized Normal Mult,99713,30837269,600,-1,8,0.0372251
Parallelized Normal Mult,1225025,30170904,600,-1,8,0.0499313
Parallelized Normal Mult,197147,30839973,600,-1,8,0.0350947
Parallelized Normal Mult,382040,142359978,1000,-1,8,0.166692
Parallelized Normal Mult,1945888,142381273,1000,-1,8,0.193536
Parallelized Normal Mult,587509,142363850,1000,-1,8,0.178764
Parallelized Normal Mult,321652,142331509,1000,-1,8,0.183258
Parallelized Normal Mult,2458791,142192653,1000,-1,8,0.215715
Parallelized Normal Mult,313999,142295220,1000,-1,8,0.182882
Parallelized Normal Mult,2240028,142394486,1000,-1,8,0.179063
Parallelized Normal Mult,324569,142331823,1000,-1,8,0.172282
Parallelized Normal Mult,1890181,142392774,1000,-1,8,0.169977
Parallelized Normal Mult,3209825,142401024,1000,-1,8,0.19708
Parallelized Normal Mult,411039,142362153,1000,-1,8,0.165424
Parallelized Normal Mult,650698,142383807,1000,-1,8,0.176395
Parallelized Normal Mult,2123984,142361507,1000,-1,8,0.17687
Parallelized Normal Mult,1634817,142425416,1000,-1,8,0.169196
Parallelized Normal Mult,2117603,142413233,1000,-1,8,0.176286
Parallelized Normal Mult,1847154,142100013,1000,-1,8,0.198824
Parallelized Normal Mult,728352,142249743,1000,-1,8,0.174267
Parallelized Normal Mult,1965740,142342533,1000,-1,8,0.196955
Parallelized Normal Mult,345697,142346840,1000,-1,8,0.205112
Parallelized Normal Mult,2182281,142316913,1000,-1,8,0.174586
Parallelized Normal Mult,490932,142410094,1000,-1,8,0.166703
Parallelized Normal Mult,1247000,142326538,1000,-1,8,0.181946
Parallelized Normal Mult,400718,142344578,1000,-1,8,0.180883
Parallelized Normal Mult,924166,142357388,1000,-1,8,0.174468
Parallelized Normal Mult,1690213,142379382,1000,-1,8,0.17122
Parallelized Normal Mult,631119,142413682,1000,-1,8,0.170724
Parallelized Normal Mult,993527,142432681,1000,-1,8,0.168151
Parallelized Normal Mult,1765391,142442045,1000,-1,8,0.170398
Parallelized Normal Mult,1619283,142446167,1000,-1,8,0.183705
Parallelized Normal Mult,509493,142227390,1000,-1,8,0.176593
Parallelized Normal Mult,26884954,390256428,1400,-1,8,0.686638
Parallelized Normal Mult,34655304,389223604,1400,-1,8,0.62552
Parallelized Normal Mult,32843651,389474722,1400,-1,8,0.636611
Parallelized Normal Mult,35002538,389350629,1400,-1,8,0.644142
Parallelized Normal Mult,35035832,389393481,1400,-1,8,0.653931
Parallelized Normal Mult,31108667,389728782,1400,-1,8,0.645958
Parallelized Normal Mult,27008245,389870048,1400,-1,8,0.678571
Parallelized Normal Mult,29417866,389758812,1400,-1,8,0.663821
Parallelized Normal Mult,33067979,389562248,1400,-1,8,0.685183
Parallelized Normal Mult,35070824,389244237,1400,-1,8,0.690136
Parallelized Normal Mult,34986507,389269782,1400,-1,8,0.635154
Parallelized Normal Mult,29497678,389761208,1400,-1,8,0.664919
Parallelized Normal Mult,26055527,389955546,1400,-1,8,0.678478
Parallelized Normal Mult,27883270,389981452,1400,-1,8,0.659561
Parallelized Normal Mult,32023848,389613603,1400,-1,8,0.630256
Parallelized Normal Mult,20822732,392710654,1400,-1,8,0.827963
Parallelized Normal Mult,30914561,389622363,1400,-1,8,0.652329
Parallelized Normal Mult,26681958,389865290,1400,-1,8,0.64936
Parallelized Normal Mult,34783414,389390340,1400,-1,8,0.619543
Parallelized Normal Mult,29084277,389804986,1400,-1,8,0.644227
Parallelized Normal Mult,29584510,390517900,1400,-1,8,0.751281
Parallelized Normal Mult,26700635,391064752,1400,-1,8,0.705538
Parallelized Normal Mult,34047017,389248782,1400,-1,8,0.630752
Parallelized Normal Mult,31813702,389378394,1400,-1,8,0.634138
Parallelized Normal Mult,34484545,389384580,1400,-1,8,0.614145
Parallelized Normal Mult,35342807,389236754,1400,-1,8,0.675484
Parallelized Normal Mult,31908402,389593848,1400,-1,8,0.668359
Parallelized Normal Mult,29528986,389610716,1400,-1,8,0.707918
Parallelized Normal Mult,34558703,389239781,1400,-1,8,0.626082
Parallelized Normal Mult,34794545,389335421,1400,-1,8,0.698724
Parallelized Normal Mult,64553498,886351425,1800,-1,8,1.99435
Parallelized Normal Mult,66989557,850058296,1800,-1,8,1.82701
Parallelized Normal Mult,67670678,846208984,1800,-1,8,1.96192
Parallelized Normal Mult,65319922,842349927,1800,-1,8,1.71404
Parallelized Normal Mult,62222393,850004436,1800,-1,8,1.81109
Parallelized Normal Mult,63058912,855590755,1800,-1,8,1.87977
Parallelized Normal Mult,64497629,846064795,1800,-1,8,1.75429
Parallelized Normal Mult,64624152,835599968,1800,-1,8,1.65088
Parallelized Normal Mult,65757163,831837446,1800,-1,8,1.7773
Parallelized Normal Mult,66237882,826203928,1800,-1,8,1.77981
Parallelized Normal Mult,67673875,826899464,1800,-1,8,1.81043
Parallelized Normal Mult,64372827,845779442,1800,-1,8,1.71765
Parallelized Normal Mult,66675271,859034447,1800,-1,8,1.86123
Parallelized Normal Mult,66138199,861100679,1800,-1,8,1.79429
Parallelized Normal Mult,64354228,826189205,1800,-1,8,1.60771
Parallelized Normal Mult,66854213,831328885,1800,-1,8,1.71783
Parallelized Normal Mult,63504981,835866975,1800,-1,8,1.69612
Parallelized Normal Mult,57803804,909763799,1800,-1,8,1.99099
Parallelized Normal Mult,67536207,826121142,1800,-1,8,2.03367
Parallelized Normal Mult,66950885,871867306,1800,-1,8,1.96113
Parallelized Normal Mult,65665597,876480852,1800,-1,8,1.86937
Parallelized Normal Mult,64750353,851655482,1800,-1,8,1.82891
Parallelized Normal Mult,69102428,851413884,1800,-1,8,1.89635
Parallelized Normal Mult,65412006,901884067,1800,-1,8,2.14307
Parallelized Normal Mult,65512385,877524857,1800,-1,8,1.92519
Parallelized Normal Mult,65949061,847164215,1800,-1,8,1.86148
Parallelized Normal Mult,62948607,856684914,1800,-1,8,1.84482
Parallelized Normal Mult,65455072,826176797,1800,-1,8,1.63159
Parallelized Normal Mult,67325974,826210169,1800,-1,8,1.87053
Parallelized Normal Mult,65234502,826228903,1800,-1,8,1.62308
Parallelized Normal Mult,123280497,1593407187,2200,-1,8,3.82792
Parallelized Normal Mult,115690033,1592802063,2200,-1,8,4.24126
Parallelized Normal Mult,120327712,1562514799,2200,-1,8,3.47331
Parallelized Normal Mult,119589849,1560220378,2200,-1,8,3.41332
Parallelized Normal Mult,118815312,1522905079,2200,-1,8,3.08671
Parallelized Normal Mult,120297608,1592222348,2200,-1,8,3.67475
Parallelized Normal Mult,123149871,1573978691,2200,-1,8,3.50616
Parallelized Normal Mult,120987923,1534262962,2200,-1,8,3.70991
Parallelized Normal Mult,122217503,1589868600,2200,-1,8,4.46305
Parallelized Normal Mult,120788272,1571790820,2200,-1,8,3.39188
Parallelized Normal Mult,119313478,1549522922,2200,-1,8,3.30982
Parallelized Normal Mult,121272678,1535217359,2200,-1,8,3.32339
Parallelized Normal Mult,120171305,1526591832,2200,-1,8,3.51767
Parallelized Normal Mult,118994042,1562877653,2200,-1,8,3.55207
Parallelized Normal Mult,124128810,1577072778,2200,-1,8,4.12419
Parallelized Normal Mult,122750243,1584722552,2200,-1,8,3.84396
Parallelized Normal Mult,128742356,1513524793,2200,-1,8,4.59015
Parallelized Normal Mult,123934354,1515314865,2200,-1,8,4.91483
Parallelized Normal Mult,119467774,1538525134,2200,-1,8,3.18934
Parallelized Normal Mult,116390345,1562596792,2200,-1,8,3.74911
Parallelized Normal Mult,114626088,1573499441,2200,-1,8,3.50767
Parallelized Normal Mult,124076667,1511350994,2200,-1,8,4.43643
Parallelized Normal Mult,122070716,1601965597,2200,-1,8,3.70957
Parallelized Normal Mult,110498978,1611571189,2200,-1,8,3.73686
Parallelized Normal Mult,118043108,1542555106,2200,-1,8,3.20896
Parallelized Normal Mult,120703529,1523586312,2200,-1,8,3.39132
Parallelized Normal Mult,121439157,1512130607,2200,-1,8,2.94146
Parallelized Normal Mult,120844544,1519700266,2200,-1,8,3.14387
Parallelized Normal Mult,121221217,1580145731,2200,-1,8,3.57015
Parallelized Normal Mult,117540863,1570475182,2200,-1,8,3.63933
Parallelized Normal Mult,211449373,2785915723,2600,-1,8,6.72468
Parallelized Normal Mult,207192487,2745926451,2600,-1,8,6.24922
Parallelized Normal Mult,210891943,2930350026,2600,-1,8,7.47046
Parallelized Normal Mult,208344791,2774139829,2600,-1,8,6.31938
Parallelized Normal Mult,207409276,2751821260,2600,-1,8,5.71108
Parallelized Normal Mult,208156287,2719512000,2600,-1,8,5.7747
Parallelized Normal Mult,212380009,2790478421,2600,-1,8,6.67851
Parallelized Normal Mult,218508389,2800863755,2600,-1,8,7.26368
Parallelized Normal Mult,206309716,2803533117,2600,-1,8,6.61051
Parallelized Normal Mult,210685292,2686271564,2600,-1,8,5.46909
Parallelized Normal Mult,213381957,2908715247,2600,-1,8,7.4291
Parallelized Normal Mult,207056199,2769609408,2600,-1,8,6.86095
Parallelized Normal Mult,215461205,2805918061,2600,-1,8,6.74401
Parallelized Normal Mult,207710660,2704709374,2600,-1,8,5.42167
Parallelized Normal Mult,206143063,2721496165,2600,-1,8,6.23584
Parallelized Normal Mult,227572317,2976024362,2600,-1,8,7.55287
Parallelized Normal Mult,215703494,2724032687,2600,-1,8,7.0502
Parallelized Normal Mult,212428258,2706999513,2600,-1,8,6.44905
Parallelized Normal Mult,210746988,2765174952,2600,-1,8,6.1916
Parallelized Normal Mult,211086832,2801677090,2600,-1,8,6.43594
Parallelized Normal Mult,208391024,2745211937,2600,-1,8,6.10997
Parallelized Normal Mult,215694164,2812776649,2600,-1,8,6.75679
Parallelized Normal Mult,207200221,2737524557,2600,-1,8,7.08777
Parallelized Normal Mult,204596563,2694585963,2600,-1,8,5.62724
Parallelized Normal Mult,203680697,2716106043,2600,-1,8,6.61544
Parallelized Normal Mult,207725972,2762205290,2600,-1,8,6.67534
Parallelized Normal Mult,205666631,2831207968,2600,-1,8,6.80273
Parallelized Normal Mult,207208174,2684255182,2600,-1,8,5.90224
Parallelized Normal Mult,211344613,2766882529,2600,-1,8,6.15423
Parallelized Normal Mult,207256715,2810569321,2600,-1,8,7.27439
Parallelized Normal Mult,334752844,4788227661,3000,-1,8,11.6895
Parallelized Normal Mult,369840717,5064751787,3000,-1,8,13.1136
Parallelized Normal Mult,338735132,4860520138,3000,-1,8,12.7507
Parallelized Normal Mult,339730540,4858732082,3000,-1,8,11.9122
Parallelized Normal Mult,341368673,4874684814,3000,-1,8,12.2548
Parallelized Normal Mult,332437264,4903125087,3000,-1,8,11.6353
Parallelized Normal Mult,342474074,5013940069,3000,-1,8,13.033
Parallelized Normal Mult,328540715,4777322214,3000,-1,8,10.7721
Parallelized Normal Mult,346565833,5011974774,3000,-1,8,12.9664
Parallelized Normal Mult,328319539,4842675833,3000,-1,8,10.9895
Parallelized Normal Mult,327913388,4819317139,3000,-1,8,11.6688
Parallelized Normal Mult,336540696,4935740960,3000,-1,8,11.6292
Parallelized Normal Mult,332140842,4883087204,3000,-1,8,11.8345
Parallelized Normal Mult,337452228,4836188830,3000,-1,8,11.4246
Parallelized Normal Mult,333788229,4817125032,3000,-1,8,11.8178
Parallelized Normal Mult,333690997,4788009148,3000,-1,8,11.7879
Parallelized Normal Mult,339632216,4812609535,3000,-1,8,12.4129
Parallelized Normal Mult,326461094,4798888459,3000,-1,8,10.8718
Parallelized Normal Mult,328039245,4795526606,3000,-1,8,12.57
Parallelized Normal Mult,324930839,4849175212,3000,-1,8,11.3722
Parallelized Normal Mult,348834104,4859891649,3000,-1,8,11.6157
Parallelized Normal Mult,348724745,4869444682,3000,-1,8,12.9708
Parallelized Normal Mult,335889935,4806494881,3000,-1,8,11.456
Parallelized Normal Mult,325315795,4760294314,3000,-1,8,11.1367
Parallelized Normal Mult,333995088,4801286315,3000,-1,8,11.1245
Parallelized Normal Mult,360836791,4969388405,3000,-1,8,12.813
Parallelized Normal Mult,336194751,4905509531,3000,-1,8,12.0375
Parallelized Normal Mult,340991633,4814334627,3000,-1,8,10.5694
Parallelized Normal Mult,340254464,4866255985,3000,-1,8,12.7627
Parallelized Normal Mult,332283777,4894451299,3000,-1,8,12.0096
Parallelized Normal Mult,46444,20541825,600,-1,12,0.0335416
Parallelized Normal Mult,78901,20610680,600,-1,12,0.0361865
Parallelized Normal Mult,77870,20605867,600,-1,12,0.0386851
Parallelized Normal Mult,73604,20599486,600,-1,12,0.039824
Parallelized Normal Mult,76436,20605970,600,-1,12,0.0334792
Parallelized Normal Mult,107859,20615549,600,-1,12,0.0445917
Parallelized Normal Mult,74022,20596197,600,-1,12,0.0357547
Parallelized Normal Mult,77875,20586415,600,-1,12,0.0442191
Parallelized Normal Mult,84201,20615150,600,-1,12,0.0400727
Parallelized Normal Mult,83067,20608003,600,-1,12,0.0356348
Parallelized Normal Mult,85841,20615902,600,-1,12,0.0367976
Parallelized Normal Mult,84519,20616377,600,-1,12,0.0382536
Parallelized Normal Mult,85172,20611546,600,-1,12,0.0333542
Parallelized Normal Mult,79674,20605156,600,-1,12,0.0372661
Parallelized Normal Mult,86878,20610749,600,-1,12,0.0439339
Parallelized Normal Mult,156533,20572192,600,-1,12,0.0361368
Parallelized Normal Mult,1101638,20614048,600,-1,12,0.0354111
Parallelized Normal Mult,81695,20605999,600,-1,12,0.040732
Parallelized Normal Mult,73216,20586542,600,-1,12,0.0390989
Parallelized Normal Mult,75156,20596474,600,-1,12,0.0461411
Parallelized Normal Mult,79932,20611491,600,-1,12,0.0423194
Parallelized Normal Mult,80527,20606161,600,-1,12,0.0436956
Parallelized Normal Mult,84064,20611962,600,-1,12,0.0402325
Parallelized Normal Mult,83473,20614058,600,-1,12,0.037985
Parallelized Normal Mult,84550,20612324,600,-1,12,0.0389064
Parallelized Normal Mult,76669,20593394,600,-1,12,0.0355686
Parallelized Normal Mult,83712,20616380,600,-1,12,0.0389118
Parallelized Normal Mult,67176,20577506,600,-1,12,0.0370454
Parallelized Normal Mult,79864,20603681,600,-1,12,0.037997
Parallelized Normal Mult,79218,20600459,600,-1,12,0.0373867
Parallelized Normal Mult,299067,95782016,1000,-1,12,0.188334
Parallelized Normal Mult,518564,95763463,1000,-1,12,0.161105
Parallelized Normal Mult,263332,95789272,1000,-1,12,0.176045
Parallelized Normal Mult,607892,95674718,1000,-1,12,0.200986
Parallelized Normal Mult,249009,95778375,1000,-1,12,0.175031
Parallelized Normal Mult,1274138,95775099,1000,-1,12,0.168909
Parallelized Normal Mult,303826,95786256,1000,-1,12,0.193138
Parallelized Normal Mult,254635,95765850,1000,-1,12,0.169092
Parallelized Normal Mult,451818,95757723,1000,-1,12,0.176963
Parallelized Normal Mult,2348315,95835536,1000,-1,12,0.166435
Parallelized Normal Mult,286367,95666659,1000,-1,12,0.192863
Parallelized Normal Mult,294067,95862683,1000,-1,12,0.171633
Parallelized Normal Mult,314910,95804112,1000,-1,12,0.175534
Parallelized Normal Mult,236687,95736827,1000,-1,12,0.164617
Parallelized Normal Mult,267717,95833760,1000,-1,12,0.182956
Parallelized Normal Mult,279905,95846400,1000,-1,12,0.180707
Parallelized Normal Mult,289886,95766456,1000,-1,12,0.195779
Parallelized Normal Mult,1559147,95573242,1000,-1,12,0.191952
Parallelized Normal Mult,308741,95710214,1000,-1,12,0.188209
Parallelized Normal Mult,287289,95860964,1000,-1,12,0.170621
Parallelized Normal Mult,1353561,95855638,1000,-1,12,0.169143
Parallelized Normal Mult,1148292,95736021,1000,-1,12,0.197747
Parallelized Normal Mult,1605763,95724354,1000,-1,12,0.198799
Parallelized Normal Mult,344658,95535820,1000,-1,12,0.203299
Parallelized Normal Mult,1442507,95785494,1000,-1,12,0.163642
Parallelized Normal Mult,254029,95789888,1000,-1,12,0.173787
Parallelized Normal Mult,288974,95522858,1000,-1,12,0.205338
Parallelized Normal Mult,287519,95849481,1000,-1,12,0.178031
Parallelized Normal Mult,304961,95774630,1000,-1,12,0.170005
Parallelized Normal Mult,432772,95631022,1000,-1,12,0.191127
Parallelized Normal Mult,23364824,260827456,1400,-1,12,0.663824
Parallelized Normal Mult,22782995,260476199,1400,-1,12,0.670496
Parallelized Normal Mult,23672810,260545060,1400,-1,12,0.686779
Parallelized Normal Mult,19429210,260731681,1400,-1,12,0.68071
Parallelized Normal Mult,18990139,261680905,1400,-1,12,0.726959
Parallelized Normal Mult,23336322,260464499,1400,-1,12,0.648355
Parallelized Normal Mult,23012189,260507317,1400,-1,12,0.638817
Parallelized Normal Mult,22889281,260581559,1400,-1,12,0.637157
Parallelized Normal Mult,19589831,261218005,1400,-1,12,0.675897
Parallelized Normal Mult,16933438,260929699,1400,-1,12,0.670275
Parallelized Normal Mult,16645332,261294529,1400,-1,12,0.686847
Parallelized Normal Mult,18782025,260946159,1400,-1,12,0.66337
Parallelized Normal Mult,22396764,260725675,1400,-1,12,0.68723
Parallelized Normal Mult,23311046,260487640,1400,-1,12,0.633001
Parallelized Normal Mult,23454826,260596266,1400,-1,12,0.630317
Parallelized Normal Mult,20797647,260677958,1400,-1,12,0.672872
Parallelized Normal Mult,23638803,260466906,1400,-1,12,0.688313
Parallelized Normal Mult,23009075,260463649,1400,-1,12,0.629643
Parallelized Normal Mult,22719710,260589396,1400,-1,12,0.628343
Parallelized Normal Mult,22818744,260608367,1400,-1,12,0.643067
Parallelized Normal Mult,17186138,260876742,1400,-1,12,0.703178
Parallelized Normal Mult,17699304,260879101,1400,-1,12,0.651796
Parallelized Normal Mult,19511510,260802738,1400,-1,12,0.646293
Parallelized Normal Mult,22724572,260456619,1400,-1,12,0.637396
Parallelized Normal Mult,23441632,260485459,1400,-1,12,0.672877
Parallelized Normal Mult,22653972,260458642,1400,-1,12,0.636327
Parallelized Normal Mult,22648696,260650598,1400,-1,12,0.668737
Parallelized Normal Mult,23221878,260503690,1400,-1,12,0.636527
Parallelized Normal Mult,22844407,260526913,1400,-1,12,0.657962
Parallelized Normal Mult,15728624,261149379,1400,-1,12,0.6775
Parallelized Normal Mult,44009102,569508338,1800,-1,12,1.76772
Parallelized Normal Mult,43806965,562977706,1800,-1,12,1.7243
Parallelized Normal Mult,44321510,583701093,1800,-1,12,1.84938
Parallelized Normal Mult,44405874,554669721,1800,-1,12,1.6764
Parallelized Normal Mult,43476831,566933625,1800,-1,12,1.67726
Parallelized Normal Mult,43483819,551284902,1800,-1,12,1.58923
Parallelized Normal Mult,45580681,566853253,1800,-1,12,1.92957
Parallelized Normal Mult,44128469,559833816,1800,-1,12,1.79977
Parallelized Normal Mult,44027436,554254984,1800,-1,12,1.74811
Parallelized Normal Mult,45762404,562117121,1800,-1,12,1.82489
Parallelized Normal Mult,45465507,561131577,1800,-1,12,1.83443
Parallelized Normal Mult,46628733,571479982,1800,-1,12,2.0006
Parallelized Normal Mult,45129439,564785047,1800,-1,12,1.78352
Parallelized Normal Mult,39683389,584211004,1800,-1,12,2.02518
Parallelized Normal Mult,44919306,564475421,1800,-1,12,1.90433
Parallelized Normal Mult,44584137,551323414,1800,-1,12,1.59981
Parallelized Normal Mult,44213359,560011013,1800,-1,12,1.7095
Parallelized Normal Mult,44088718,564393855,1800,-1,12,1.84084
Parallelized Normal Mult,44203785,551343489,1800,-1,12,1.61241
Parallelized Normal Mult,39934784,583666054,1800,-1,12,1.98569
Parallelized Normal Mult,46776467,557058780,1800,-1,12,1.74904
Parallelized Normal Mult,44964207,554538949,1800,-1,12,1.63457
Parallelized Normal Mult,45047318,559978590,1800,-1,12,1.80686
Parallelized Normal Mult,45115294,551289351,1800,-1,12,1.79144
Parallelized Normal Mult,44490755,552411065,1800,-1,12,1.62152
Parallelized Normal Mult,40054660,589876098,1800,-1,12,1.903
Parallelized Normal Mult,45189976,557063145,1800,-1,12,1.72161
Parallelized Normal Mult,43796965,566345540,1800,-1,12,1.6805
Parallelized Normal Mult,42221443,573609103,1800,-1,12,1.74662
Parallelized Normal Mult,44538083,551381640,1800,-1,12,1.58466
Parallelized Normal Mult,84638012,1013742487,2200,-1,12,3.48753
Parallelized Normal Mult,79107329,1102331707,2200,-1,12,4.05414
Parallelized Normal Mult,78547415,1108334664,2200,-1,12,4.27213
